8.5601e-09,8.5596e-09,-1.284e-08,-80,-80,120
5.1031e-09,5.1028e-09,-1.0206e-08,-80,-80,160
2.0558e-09,2.0557e-09,-6.1673e-09,-80,-80,240
1.3942e-09,1.3942e-09,-4.8799e-09,-80,-80,280
5.727e-09,2.8629e-09,-8.5905e-09,-80,-40,120
3.1174e-09,1.5584e-09,-6.2348e-09,-80,-40,160
1.1427e-09,5.7125e-10,-3.4282e-09,-80,-40,240
7.5602e-10,3.7793e-10,-2.6461e-09,-80,-40,280
-5.727e-09,2.8629e-09,8.5905e-09,-80,40,120
-3.1174e-09,1.5584e-09,6.2348e-09,-80,40,160
-1.1427e-09,5.7125e-10,3.4282e-09,-80,40,240
-7.5602e-10,3.7793e-10,2.6461e-09,-80,40,280
-8.5601e-09,8.5596e-09,1.284e-08,-80,80,120
-5.1031e-09,5.1028e-09,1.0206e-08,-80,80,160
-2.0558e-09,2.0557e-09,6.1673e-09,-80,80,240
-1.3942e-09,1.3942e-09,4.8799e-09,-80,80,280
5.727e-09,1.1453e-08,-1.7181e-08,-40,-80,120
3.1174e-09,6.2345e-09,-1.247e-08,-40,-80,160
1.1427e-09,2.2854e-09,-6.8564e-09,-40,-80,240
7.5602e-10,1.512e-09,-5.2921e-09,-40,-80,280
4.1115e-09,4.1107e-09,-1.2335e-08,-40,-40,120
1.9642e-09,1.9638e-09,-7.8567e-09,-40,-40,160
6.4035e-10,6.4021e-10,-3.8421e-09,-40,-40,240
4.1185e-10,4.1176e-10,-2.8829e-09,-40,-40,280
-4.1115e-09,4.1107e-09,1.2335e-08,-40,40,120
-1.9642e-09,1.9638e-09,7.8567e-09,-40,40,160
-6.4035e-10,6.4021e-10,3.8421e-09,-40,40,240
-4.1185e-10,4.1176e-10,2.8829e-09,-40,40,280
-5.727e-09,1.1453e-08,1.7181e-08,-40,80,120
-3.1174e-09,6.2345e-09,1.247e-08,-40,80,160
-1.1427e-09,2.2854e-09,6.8564e-09,-40,80,240
-7.5602e-10,1.512e-09,5.2921e-09,-40,80,280
-5.727e-09,1.1453e-08,-1.7181e-08,40,-80,120
-3.1174e-09,6.2345e-09,-1.247e-08,40,-80,160
-1.1427e-09,2.2854e-09,-6.8564e-09,40,-80,240
-7.5602e-10,1.512e-09,-5.2921e-09,40,-80,280
-4.1115e-09,4.1107e-09,-1.2335e-08,40,-40,120
-1.9642e-09,1.9638e-09,-7.8567e-09,40,-40,160
-6.4035e-10,6.4021e-10,-3.8421e-09,40,-40,240
-4.1185e-10,4.1176e-10,-2.8829e-09,40,-40,280
4.1115e-09,4.1107e-09,1.2335e-08,40,40,120
1.9642e-09,1.9638e-09,7.8567e-09,40,40,160
6.4035e-10,6.4021e-10,3.8421e-09,40,40,240
4.1185e-10,4.1176e-10,2.8829e-09,40,40,280
5.727e-09,1.1453e-08,1.7181e-08,40,80,120
3.1174e-09,6.2345e-09,1.247e-08,40,80,160
1.1427e-09,2.2854e-09,6.8564e-09,40,80,240
7.5602e-10,1.512e-09,5.2921e-09,40,80,280
-8.5601e-09,8.5596e-09,-1.284e-08,80,-80,120
-5.1031e-09,5.1028e-09,-1.0206e-08,80,-80,160
-2.0558e-09,2.0557e-09,-6.1673e-09,80,-80,240
-1.3942e-09,1.3942e-09,-4.8799e-09,80,-80,280
-5.727e-09,2.8629e-09,-8.5905e-09,80,-40,120
-3.1174e-09,1.5584e-09,-6.2348e-09,80,-40,160
-1.1427e-09,5.7125e-10,-3.4282e-09,80,-40,240
-7.5602e-10,3.7793e-10,-2.6461e-09,80,-40,280
5.727e-09,2.8629e-09,8.5905e-09,80,40,120
3.1174e-09,1.5584e-09,6.2348e-09,80,40,160
1.1427e-09,5.7125e-10,3.4282e-09,80,40,240
7.5602e-10,3.7793e-10,2.6461e-09,80,40,280
8.5601e-09,8.5596e-09,1.284e-08,80,80,120
5.1031e-09,5.1028e-09,1.0206e-08,80,80,160
2.0558e-09,2.0557e-09,6.1673e-09,80,80,240
1.3942e-09,1.3942e-09,4.8799e-09,80,80,280
