4.28e-10,4.2798e-10,-6.4201e-10,-80,-80,120
2.5516e-10,2.5514e-10,-5.1031e-10,-80,-80,160
1.0279e-10,1.0278e-10,-3.0836e-10,-80,-80,240
6.9712e-11,6.9709e-11,-2.4399e-10,-80,-80,280
2.8635e-10,1.4315e-10,-4.2953e-10,-80,-40,120
1.5587e-10,7.7919e-11,-3.1174e-10,-80,-40,160
5.7137e-11,2.8562e-11,-1.7141e-10,-80,-40,240
3.7801e-11,1.8896e-11,-1.323e-10,-80,-40,280
-2.8635e-10,1.4315e-10,4.2953e-10,-80,40,120
-1.5587e-10,7.7919e-11,3.1174e-10,-80,40,160
-5.7137e-11,2.8562e-11,1.7141e-10,-80,40,240
-3.7801e-11,1.8896e-11,1.323e-10,-80,40,280
-4.28e-10,4.2798e-10,6.4201e-10,-80,80,120
-2.5516e-10,2.5514e-10,5.1031e-10,-80,80,160
-1.0279e-10,1.0278e-10,3.0836e-10,-80,80,240
-6.9712e-11,6.9709e-11,2.4399e-10,-80,80,280
2.8635e-10,5.7267e-10,-8.5905e-10,-40,-80,120
1.5587e-10,3.1172e-10,-6.2348e-10,-40,-80,160
5.7137e-11,1.1427e-10,-3.4282e-10,-40,-80,240
3.7801e-11,7.5598e-11,-2.6461e-10,-40,-80,280
2.0558e-10,2.0553e-10,-6.1673e-10,-40,-40,120
9.8209e-11,9.8189e-11,-3.9284e-10,-40,-40,160
3.2017e-11,3.2011e-11,-1.921e-10,-40,-40,240
2.0592e-11,2.0588e-11,-1.4415e-10,-40,-40,280
-2.0558e-10,2.0553e-10,6.1673e-10,-40,40,120
-9.8209e-11,9.8189e-11,3.9284e-10,-40,40,160
-3.2017e-11,3.2011e-11,1.921e-10,-40,40,240
-2.0592e-11,2.0588e-11,1.4415e-10,-40,40,280
-2.8635e-10,5.7267e-10,8.5905e-10,-40,80,120
-1.5587e-10,3.1172e-10,6.2348e-10,-40,80,160
-5.7137e-11,1.1427e-10,3.4282e-10,-40,80,240
-3.7801e-11,7.5598e-11,2.6461e-10,-40,80,280
-2.8635e-10,5.7267e-10,-8.5905e-10,40,-80,120
-1.5587e-10,3.1172e-10,-6.2348e-10,40,-80,160
-5.7137e-11,1.1427e-10,-3.4282e-10,40,-80,240
-3.7801e-11,7.5598e-11,-2.6461e-10,40,-80,280
-2.0558e-10,2.0553e-10,-6.1673e-10,40,-40,120
-9.8209e-11,9.8189e-11,-3.9284e-10,40,-40,160
-3.2017e-11,3.2011e-11,-1.921e-10,40,-40,240
-2.0592e-11,2.0588e-11,-1.4415e-10,40,-40,280
2.0558e-10,2.0553e-10,6.1673e-10,40,40,120
9.8209e-11,9.8189e-11,3.9284e-10,40,40,160
3.2017e-11,3.2011e-11,1.921e-10,40,40,240
2.0592e-11,2.0588e-11,1.4415e-10,40,40,280
2.8635e-10,5.7267e-10,8.5905e-10,40,80,120
1.5587e-10,3.1172e-10,6.2348e-10,40,80,160
5.7137e-11,1.1427e-10,3.4282e-10,40,80,240
3.7801e-11,7.5598e-11,2.6461e-10,40,80,280
-4.28e-10,4.2798e-10,-6.4201e-10,80,-80,120
-2.5516e-10,2.5514e-10,-5.1031e-10,80,-80,160
-1.0279e-10,1.0278e-10,-3.0836e-10,80,-80,240
-6.9712e-11,6.9709e-11,-2.4399e-10,80,-80,280
-2.8635e-10,1.4315e-10,-4.2953e-10,80,-40,120
-1.5587e-10,7.7919e-11,-3.1174e-10,80,-40,160
-5.7137e-11,2.8562e-11,-1.7141e-10,80,-40,240
-3.7801e-11,1.8896e-11,-1.323e-10,80,-40,280
2.8635e-10,1.4315e-10,4.2953e-10,80,40,120
1.5587e-10,7.7919e-11,3.1174e-10,80,40,160
5.7137e-11,2.8562e-11,1.7141e-10,80,40,240
3.7801e-11,1.8896e-11,1.323e-10,80,40,280
4.28e-10,4.2798e-10,6.4201e-10,80,80,120
2.5516e-10,2.5514e-10,5.1031e-10,80,80,160
1.0279e-10,1.0278e-10,3.0836e-10,80,80,240
6.9712e-11,6.9709e-11,2.4399e-10,80,80,280
