1.712e-08,1.7119e-08,-2.568e-08,-80,-80,120
1.0206e-08,1.0206e-08,-2.0412e-08,-80,-80,160
4.1115e-09,4.1113e-09,-1.2335e-08,-80,-80,240
2.7885e-09,2.7883e-09,-9.7597e-09,-80,-80,280
1.1454e-08,5.7258e-09,-1.7181e-08,-80,-40,120
6.2348e-09,3.1167e-09,-1.247e-08,-80,-40,160
2.2855e-09,1.1425e-09,-6.8564e-09,-80,-40,240
1.512e-09,7.5586e-10,-5.2921e-09,-80,-40,280
-1.1454e-08,5.7258e-09,1.7181e-08,-80,40,120
-6.2348e-09,3.1167e-09,1.247e-08,-80,40,160
-2.2855e-09,1.1425e-09,6.8564e-09,-80,40,240
-1.512e-09,7.5586e-10,5.2921e-09,-80,40,280
-1.712e-08,1.7119e-08,2.568e-08,-80,80,120
-1.0206e-08,1.0206e-08,2.0412e-08,-80,80,160
-4.1115e-09,4.1113e-09,1.2335e-08,-80,80,240
-2.7885e-09,2.7883e-09,9.7597e-09,-80,80,280
1.1454e-08,2.2907e-08,-3.4362e-08,-40,-80,120
6.2348e-09,1.2469e-08,-2.4939e-08,-40,-80,160
2.2855e-09,4.5707e-09,-1.3713e-08,-40,-80,240
1.512e-09,3.0239e-09,-1.0584e-08,-40,-80,280
8.223e-09,8.2213e-09,-2.4669e-08,-40,-40,120
3.9284e-09,3.9276e-09,-1.5713e-08,-40,-40,160
1.2807e-09,1.2804e-09,-7.6842e-09,-40,-40,240
8.2369e-10,8.2352e-10,-5.7659e-09,-40,-40,280
-8.223e-09,8.2213e-09,2.4669e-08,-40,40,120
-3.9284e-09,3.9276e-09,1.5713e-08,-40,40,160
-1.2807e-09,1.2804e-09,7.6842e-09,-40,40,240
-8.2369e-10,8.2352e-10,5.7659e-09,-40,40,280
-1.1454e-08,2.2907e-08,3.4362e-08,-40,80,120
-6.2348e-09,1.2469e-08,2.4939e-08,-40,80,160
-2.2855e-09,4.5707e-09,1.3713e-08,-40,80,240
-1.512e-09,3.0239e-09,1.0584e-08,-40,80,280
-1.1454e-08,2.2907e-08,-3.4362e-08,40,-80,120
-6.2348e-09,1.2469e-08,-2.4939e-08,40,-80,160
-2.2855e-09,4.5707e-09,-1.3713e-08,40,-80,240
-1.512e-09,3.0239e-09,-1.0584e-08,40,-80,280
-8.223e-09,8.2213e-09,-2.4669e-08,40,-40,120
-3.9284e-09,3.9276e-09,-1.5713e-08,40,-40,160
-1.2807e-09,1.2804e-09,-7.6842e-09,40,-40,240
-8.2369e-10,8.2352e-10,-5.7659e-09,40,-40,280
8.223e-09,8.2213e-09,2.4669e-08,40,40,120
3.9284e-09,3.9276e-09,1.5713e-08,40,40,160
1.2807e-09,1.2804e-09,7.6842e-09,40,40,240
8.2369e-10,8.2352e-10,5.7659e-09,40,40,280
1.1454e-08,2.2907e-08,3.4362e-08,40,80,120
6.2348e-09,1.2469e-08,2.4939e-08,40,80,160
2.2855e-09,4.5707e-09,1.3713e-08,40,80,240
1.512e-09,3.0239e-09,1.0584e-08,40,80,280
-1.712e-08,1.7119e-08,-2.568e-08,80,-80,120
-1.0206e-08,1.0206e-08,-2.0412e-08,80,-80,160
-4.1115e-09,4.1113e-09,-1.2335e-08,80,-80,240
-2.7885e-09,2.7883e-09,-9.7597e-09,80,-80,280
-1.1454e-08,5.7258e-09,-1.7181e-08,80,-40,120
-6.2348e-09,3.1167e-09,-1.247e-08,80,-40,160
-2.2855e-09,1.1425e-09,-6.8564e-09,80,-40,240
-1.512e-09,7.5586e-10,-5.2921e-09,80,-40,280
1.1454e-08,5.7258e-09,1.7181e-08,80,40,120
6.2348e-09,3.1167e-09,1.247e-08,80,40,160
2.2855e-09,1.1425e-09,6.8564e-09,80,40,240
1.512e-09,7.5586e-10,5.2921e-09,80,40,280
1.712e-08,1.7119e-08,2.568e-08,80,80,120
1.0206e-08,1.0206e-08,2.0412e-08,80,80,160
4.1115e-09,4.1113e-09,1.2335e-08,80,80,240
2.7885e-09,2.7883e-09,9.7597e-09,80,80,280
