-6.4201e-10,-6.4201e-10,9.6299e-10,-80,-80,120
-5.1031e-10,-5.1031e-10,1.0206e-09,-80,-80,160
-3.0836e-10,-3.0836e-10,9.2509e-10,-80,-80,240
-2.4399e-10,-2.4399e-10,8.5397e-10,-80,-80,280
-8.5905e-10,-4.2953e-10,1.2886e-09,-80,-40,120
-6.2348e-10,-3.1174e-10,1.2469e-09,-80,-40,160
-3.4282e-10,-1.7141e-10,1.0285e-09,-80,-40,240
-2.6461e-10,-1.323e-10,9.2611e-10,-80,-40,280
-8.5905e-10,4.2953e-10,1.2886e-09,-80,40,120
-6.2348e-10,3.1174e-10,1.2469e-09,-80,40,160
-3.4282e-10,1.7141e-10,1.0285e-09,-80,40,240
-2.6461e-10,1.323e-10,9.2611e-10,-80,40,280
-6.4201e-10,6.4201e-10,9.6299e-10,-80,80,120
-5.1031e-10,5.1031e-10,1.0206e-09,-80,80,160
-3.0836e-10,3.0836e-10,9.2509e-10,-80,80,240
-2.4399e-10,2.4399e-10,8.5397e-10,-80,80,280
-4.2953e-10,-8.5905e-10,1.2886e-09,-40,-80,120
-3.1174e-10,-6.2348e-10,1.2469e-09,-40,-80,160
-1.7141e-10,-3.4282e-10,1.0285e-09,-40,-80,240
-1.323e-10,-2.6461e-10,9.2611e-10,-40,-80,280
-6.1673e-10,-6.1673e-10,1.8501e-09,-40,-40,120
-3.9284e-10,-3.9284e-10,1.5713e-09,-40,-40,160
-1.921e-10,-1.921e-10,1.1526e-09,-40,-40,240
-1.4415e-10,-1.4415e-10,1.009e-09,-40,-40,280
-6.1673e-10,6.1673e-10,1.8501e-09,-40,40,120
-3.9284e-10,3.9284e-10,1.5713e-09,-40,40,160
-1.921e-10,1.921e-10,1.1526e-09,-40,40,240
-1.4415e-10,1.4415e-10,1.009e-09,-40,40,280
-4.2953e-10,8.5905e-10,1.2886e-09,-40,80,120
-3.1174e-10,6.2348e-10,1.2469e-09,-40,80,160
-1.7141e-10,3.4282e-10,1.0285e-09,-40,80,240
-1.323e-10,2.6461e-10,9.2611e-10,-40,80,280
4.2953e-10,-8.5905e-10,1.2886e-09,40,-80,120
3.1174e-10,-6.2348e-10,1.2469e-09,40,-80,160
1.7141e-10,-3.4282e-10,1.0285e-09,40,-80,240
1.323e-10,-2.6461e-10,9.2611e-10,40,-80,280
6.1673e-10,-6.1673e-10,1.8501e-09,40,-40,120
3.9284e-10,-3.9284e-10,1.5713e-09,40,-40,160
1.921e-10,-1.921e-10,1.1526e-09,40,-40,240
1.4415e-10,-1.4415e-10,1.009e-09,40,-40,280
6.1673e-10,6.1673e-10,1.8501e-09,40,40,120
3.9284e-10,3.9284e-10,1.5713e-09,40,40,160
1.921e-10,1.921e-10,1.1526e-09,40,40,240
1.4415e-10,1.4415e-10,1.009e-09,40,40,280
4.2953e-10,8.5905e-10,1.2886e-09,40,80,120
3.1174e-10,6.2348e-10,1.2469e-09,40,80,160
1.7141e-10,3.4282e-10,1.0285e-09,40,80,240
1.323e-10,2.6461e-10,9.2611e-10,40,80,280
6.4201e-10,-6.4201e-10,9.6299e-10,80,-80,120
5.1031e-10,-5.1031e-10,1.0206e-09,80,-80,160
3.0836e-10,-3.0836e-10,9.2509e-10,80,-80,240
2.4399e-10,-2.4399e-10,8.5397e-10,80,-80,280
8.5905e-10,-4.2953e-10,1.2886e-09,80,-40,120
6.2348e-10,-3.1174e-10,1.2469e-09,80,-40,160
3.4282e-10,-1.7141e-10,1.0285e-09,80,-40,240
2.6461e-10,-1.323e-10,9.2611e-10,80,-40,280
8.5905e-10,4.2953e-10,1.2886e-09,80,40,120
6.2348e-10,3.1174e-10,1.2469e-09,80,40,160
3.4282e-10,1.7141e-10,1.0285e-09,80,40,240
2.6461e-10,1.323e-10,9.2611e-10,80,40,280
6.4201e-10,6.4201e-10,9.6299e-10,80,80,120
5.1031e-10,5.1031e-10,1.0206e-09,80,80,160
3.0836e-10,3.0836e-10,9.2509e-10,80,80,240
2.4399e-10,2.4399e-10,8.5397e-10,80,80,280
